"feature_id_full","feature_id","feature_mz","feature_rt","Pt_vs_wt_p_value","Pt_vs_wt_p_value_minus_log10","Pt_vs_wt_fold_change","Pt_vs_wt_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"704_362.17_6.9",704,362.16654144412,6.894748,0.0367982399691695,1.43417295279271,0.841707714779799,-0.248608754284182,"Carbohydrates","Nucleosides","Purine nucleosides","7-propyl-9-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purine-2,6,8-trione",NA,NA,"CCCN1C2=C(NC(=O)NC2=O)N(C1=O)CC(C(C(CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H20N4O7/c1-2-3-16-8-10(14-12(23)15-11(8)22)17(13(16)24)4-6(19)9(21)7(20)5-18/h6-7,9,18-21H,2-5H2,1H3,(H2,14,15,22,23)","VJQJDBABJHUNLH"
"623_1271.87_6.5",623,1271.86611495449,6.5358815,0.0377790711267385,1.4227487242726,0.866431320254815,-0.206842699633188,"Terpenoids","Glycerolipids","Triacylglycerols",NA,NA,NA,"CC(C)OCCOC1=C2CC3=CC(=CC4=C3OCCOCCOCCOCCOCCOC5=C(CC6=C(C(=CC(=C6)C(C)(C)C)C4)OCCOC(C)C)C=C(C=C5CC7=C(C(=CC(=C7)C(C)(C)C)CC1=CC(=C2)C(C)(C)C)OCCOC(C)C)C(C)(C)C)C(C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C80H118O12/c1-53(2)85-32-35-90-73-60-38-56-43-66(76(7,8)9)45-58-40-62-49-69(79(16,17)18)51-64(74(62)91-36-33-86-54(3)4)42-65-52-70(80(19,20)21)50-63(75(65)92-37-34-87-55(5)6)41-59-46-67(77(10,11)12)44-57(39-61(73)48-68(47-60)78(13,14)15)72(59)89-31-29-84-27-25-82-23-22-81-24-26-83-28-30-88-71(56)58/h43-55H,22-42H2,1-21H3","HMFYQQLQZHGNIJ"
"620_1271.53_6.5",620,1271.53271006317,6.5352783,0.0379555560838802,1.42072464137717,0.845304707161325,-0.242456611161438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441_205.07_4.8",441,205.068365378501,4.846052,0.03892556741668,1.40976504801772,1.22227370983387,0.289567391214721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662_497.82_6.6",662,497.820050386554,6.6215234,0.03904380811311,1.40844783030211,0.759525590563823,-0.396829520867634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451_130.06_4.9",451,130.058066526699,4.8707085,0.0392673372783937,1.40596854727828,0.843922873375054,-0.244816938708102,"Fatty acids","Fatty acyls","Aminoacids",NA,NA,"O=C1CC[C@H](C(=O)O)N1","C(CNN(O)O)N",NA,NA,NA,NA,"ODHCTXKNWHHXJC","InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m1/s1","ODHCTXKNWHHXJC-GSVOUGTGSA-N","InChI=1S/C2H9N3O2/c3-1-2-4-5(6)7/h4,6-7H,1-3H2","XHDURHWGKRQRTL"
"702_367.12_6.9",702,367.121277322505,6.894228,0.0395044440496082,1.40335404569863,0.851176287012477,-0.232470135643698,NA,NA,NA,NA,NA,"COc1ccc([C@@H]2COc3cc(O)ccc3[C@H]2O)c(O)c1",NA,NA,NA,NA,NA,"YZBBUYKPTHDZHF","InChI=1S/C16H16O5/c1-20-10-3-5-11(14(18)7-10)13-8-21-15-6-9(17)2-4-12(15)16(13)19/h2-7,13,16-19H,8H2,1H3/t13-,16+/m0/s1","YZBBUYKPTHDZHF-XJKSGUPXSA-N",NA,NA
"64_398.24_0.5",64,398.240787772206,0.52360016,0.0410567333816323,1.38661560759006,0.834801069543392,-0.260495646014004,"Alkaloids","Anthranilic acid alkaloids","Benzodiazepine alkaloids",NA,NA,NA,"C1CN(CC2C1CC(=O)N(CC2)CCN3CCNC3=O)C(=O)CCC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C18H28N4O5/c23-15(1-2-17(25)26)22-7-3-13-11-16(24)20(6-4-14(13)12-22)9-10-21-8-5-19-18(21)27/h13-14H,1-12H2,(H,19,27)(H,25,26)","NQBHATLNWYGZFR"
"707_183.09_6.9",707,183.086364287374,6.8952804,0.0423444370785538,1.37320363621345,0.843114431513293,-0.246199640976404,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO|O=C[C@@H](O)[C@H](O)[C@H](O)CO|O[C@H]1[C@H](O)[C@H](O)OC[C@H]1O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA","FBPFZTCFMRRESA|PYMYPHUHKUWMLA|SRBFZHDQGSBBOR","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1|InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4-,5+/m1/s1|InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3-,4+,5-/m1/s1","FBPFZTCFMRRESA-KVTDHHQDSA-N|PYMYPHUHKUWMLA-WDCZJNDASA-N|SRBFZHDQGSBBOR-SQOUGZDYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"126_764.53_0.6",126,764.530952392489,0.6290576,0.0426991392652898,1.36958087945045,1.21920446611784,0.285940092748875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447_200.11_4.9",447,200.112966573059,4.8707967,0.044507904117133,1.35156285621838,0.846332561861737,-0.240703420818944,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO",NA,"C(C(C(C(C(CO)O)O)O)O)O","\"\"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1\"\"",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA",NA,NA,NA,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"592_499.19_6.5",592,499.186386614698,6.490257,0.0446576249371133,1.35010437808801,1.23266672513124,0.301782792447036,"Alkaloids","Tyrosine alkaloids","Isoquinoline alkaloids","2-(2-{2,5-dimethyl-7-oxo-3-phenyl-7H-furo[3,2-g]chromen-6-yl}acetamido)-2-phenylacetic acid",NA,NA,"CC1=C(C(=O)OC2=CC3=C(C=C12)C(=C(O3)C)C4=CC=CC=C4)CC(=O)NC(C5=CC=CC=C5)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H23NO6/c1-16-20-13-22-24(35-17(2)26(22)18-9-5-3-6-10-18)15-23(20)36-29(34)21(16)14-25(31)30-27(28(32)33)19-11-7-4-8-12-19/h3-13,15,27H,14H2,1-2H3,(H,30,31)(H,32,33)","FDPKNDPIJLVNRD"
"576_183.09_6.4",576,183.086319846457,6.4302573,0.0447942718187037,1.3487775189613,0.838544336954295,-0.254041028434612,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO|O=C[C@@H](O)[C@H](O)[C@H](O)CO|O[C@H]1[C@H](O)[C@H](O)OC[C@H]1O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-JGWLITMVSA-N","FBPFZTCFMRRESA","FBPFZTCFMRRESA|PYMYPHUHKUWMLA|SRBFZHDQGSBBOR","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1|InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4-,5+/m1/s1|InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3-,4+,5-/m1/s1","FBPFZTCFMRRESA-KVTDHHQDSA-N|PYMYPHUHKUWMLA-WDCZJNDASA-N|SRBFZHDQGSBBOR-SQOUGZDYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"311_267.1_3.8",311,267.100936171813,3.8311844,0.0452974758550137,1.34392599782782,0.844803048703953,-0.243313053820094,"Fatty acids","Fatty amides","N-acyl amines","3-[(2-carboxy-2-acetamidoethyl)sulfanyl]-2-methylpropanoic acid",NA,NA,"CC(CSCC(C(=O)O)NC(=O)C)C(=O)O",NA,NA,NA,NA,"PUHPUKQMXOCIJV","nan","nan","InChI=1S/C9H15NO5S/c1-5(8(12)13)3-16-4-7(9(14)15)10-6(2)11/h5,7H,3-4H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)","NCVHUCCOTCVUCB"
"401_1054.72_4.2",401,1054.71775565825,4.183921,0.0470718167218615,1.32723903991193,1.15799175021663,0.211624975292647,"Amino acids and Peptides","Oligopeptides","Lipopeptides","H-Lys-Leu-Leu-Glu-Pro-Val-Leu-Leu-Leu-OH",NA,NA,"CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCCCN)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C51H92N10O12/c1-27(2)22-35(55-43(64)33(53)16-13-14-20-52)45(66)56-36(23-28(3)4)44(65)54-34(18-19-41(62)63)50(71)61-21-15-17-40(61)48(69)60-42(32(11)12)49(70)58-38(25-30(7)8)46(67)57-37(24-29(5)6)47(68)59-39(51(72)73)26-31(9)10/h27-40,42H,13-26,52-53H2,1-12H3,(H,54,65)(H,55,64)(H,56,66)(H,57,67)(H,58,70)(H,59,68)(H,60,69)(H,62,63)(H,72,73)","QDULYVSUVVQINY"
"221_954.62_1.8",221,954.615005850797,1.8498733,0.0475942239075948,1.32244575058352,1.22566415897548,0.293563724089833,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","[2-[[2-[(3-amino-3-methylbutanoyl)oxymethyl]-2-[[(E)-3-(aziridin-1-yl)but-2-enoyl]oxymethyl]-3-[3-(aziridin-1-yl)-3-methylbutanoyl]oxypropoxy]methyl]-3-[3-(aziridin-1-yl)-3-methylbutanoyl]oxy-2-[[3-(aziridin-1-yl)-3-methylbutanoyl]oxymethyl]propyl] 3-amino-3-methylbutanoate",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","CC(=CC(=O)OCC(COCC(COC(=O)CC(C)(C)N)(COC(=O)CC(C)(C)N1CC1)COC(=O)CC(C)(C)N2CC2)(COC(=O)CC(C)(C)N)COC(=O)CC(C)(C)N3CC3)N4CC4",NA,NA,NA,NA,"KDYAPQVYJXUQNY","InChI=1S/C51H84O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-42(53)61-36-39(64-43(54)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)37-62-50-49(60)47(58)45(56)41(66-50)38-63-51-48(59)46(57)44(55)40(35-52)65-51/h5-8,11-14,17-20,39-41,44-52,55-60H,3-4,9-10,15-16,21-38H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,19-17-,20-18-/t39-,40-,41-,44+,45+,46+,47+,48-,49-,50-,51+/m1/s1","KDYAPQVYJXUQNY-OPHDRXFHSA-N","InChI=1S/C47H80N6O13/c1-34(50-12-13-50)20-35(54)61-28-46(29-62-36(55)21-41(2,3)48,31-64-38(57)23-43(6,7)51-14-15-51)26-60-27-47(30-63-37(56)22-42(4,5)49,32-65-39(58)24-44(8,9)52-16-17-52)33-66-40(59)25-45(10,11)53-18-19-53/h20H,12-19,21-33,48-49H2,1-11H3","WTIBHCJUTADODS"
"703_383.1_6.9",703,383.095028348714,6.894228,0.0480556740468384,1.31825532679359,0.862823242560983,-0.212863054833333,"Carbohydrates","Saccharides","Disaccharides","5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}hexane-1,2,3,4,6-pentol",NA,NA,"C(C1C(C(C(C(O1)OC(CO)C(C(C(CO)O)O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H24O11/c13-1-4(16)7(17)8(18)5(2-14)22-12-11(21)10(20)9(19)6(3-15)23-12/h4-21H,1-3H2","LSRAJKPAPWYOQO"
