"feature_id_full","feature_id","feature_mz","feature_rt","Pt_0m_vs_Pt_20m_p_value","Pt_0m_vs_wt_0m_p_value","Pt_0m_vs_wt_20m_p_value","Pt_20m_vs_wt_0m_p_value","Pt_20m_vs_wt_20m_p_value","wt_0m_vs_wt_20m_p_value","Pt_0m_vs_Pt_20m_p_value_minus_log10","Pt_0m_vs_wt_0m_p_value_minus_log10","Pt_0m_vs_wt_20m_p_value_minus_log10","Pt_20m_vs_wt_0m_p_value_minus_log10","Pt_20m_vs_wt_20m_p_value_minus_log10","wt_0m_vs_wt_20m_p_value_minus_log10","wt_0m_vs_wt_20m_fold_change","Pt_20m_vs_wt_20m_fold_change","Pt_0m_vs_wt_20m_fold_change","Pt_20m_vs_wt_0m_fold_change","Pt_0m_vs_wt_0m_fold_change","Pt_0m_vs_Pt_20m_fold_change","wt_0m_vs_wt_20m_fold_change_log2","Pt_20m_vs_wt_20m_fold_change_log2","Pt_0m_vs_wt_20m_fold_change_log2","Pt_20m_vs_wt_0m_fold_change_log2","Pt_0m_vs_wt_0m_fold_change_log2","Pt_0m_vs_Pt_20m_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"706_345.14_6.9",706,345.139344637141,6.8936133,0.98755233385733,0.0550863291539435,0.991191504165755,0.0313423227669173,0.925821098793704,0.0899103656669322,0.00543988030583832,1.25895616720379,0.00384242909945098,1.5038688212856,0.0334729261830746,1.04619023604832,1.34451963265011,0.943480412256083,0.972595103744283,0.701723046168122,0.723377390798861,1.0308588192293,0.427090821570151,-0.0839355287673704,-0.0400887661337239,-0.511026350337521,-0.467179587703875,0.0438467626336465,"Carbohydrates","Saccharides","Disaccharides","5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}hexane-1,2,3,4,6-pentol","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(CO)O)O)O)O)O)O)O)O","OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO","C(C1C(C(C(C(O1)OC(CO)C(C(C(CO)O)O)O)O)O)O)O","InChI=1S/C12H24O11/c13-1-4(15)7(17)8(18)5(16)3-22-12-11(21)10(20)9(19)6(2-14)23-12/h4-21H,1-3H2/t4?,5-,6-,7-,8-,9-,10+,11-,12+/m1/s1","InChI=1S/C12H24O11/c13-1-4(15)7(17)8(18)5(16)3-22-12-11(21)10(20)9(19)6(2-14)23-12/h4-21H,1-3H2/t4?,5-,6-,7-,8-,9-,10+,11-,12+/m1/s1 [M+H]+","SERLAGPUMNYUCK-BLEZHGCXSA-N","SERLAGPUMNYUCK","VQHSOMBJVWLPSR","InChI=1S/C12H24O11/c13-1-4(16)7(18)11(5(17)2-14)23-12-10(21)9(20)8(19)6(3-15)22-12/h4-21H,1-3H2/t4-,5+,6+,7+,8+,9-,10+,11+,12+/m0/s1","VQHSOMBJVWLPSR-WUJBLJFYSA-N","InChI=1S/C12H24O11/c13-1-4(16)7(17)8(18)5(2-14)22-12-11(21)10(20)9(19)6(3-15)23-12/h4-21H,1-3H2","LSRAJKPAPWYOQO"
"683_750.45_6.7",683,750.453143772481,6.6926594,0.987999264861013,0.0462287026370243,0.160473038383246,0.0800383455090222,0.26040572005721,0.876458086642928,0.00524337855703227,1.33508829443749,0.794597924411647,1.09670189734378,0.584349480311224,0.0572688475963433,1.12857484252112,0.770898305206436,0.742851935249257,0.683072381344537,0.658221242633589,0.963618586566139,0.17450209540503,-0.375387538574584,-0.428853412479805,-0.549889633979614,-0.603355507884835,-0.0534658739052211,"Amino acids and Peptides","Oligopeptides","Microcolins and mirabimids","N-[(R)-3,7-Dimethyloctyl]-N',N''-bis[2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethyl]-1,3,5-benzenetricarboxamide",NA,NA,"CC(C)CCCC(C)CCNC(=O)C1=CC(=CC(=C1)C(=O)NCCOCCOCCOCCOC)C(=O)NCCOCCOCCOCCOC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C37H65N3O11/c1-30(2)7-6-8-31(3)9-10-38-35(41)32-27-33(36(42)39-11-13-46-19-21-50-25-23-48-17-15-44-4)29-34(28-32)37(43)40-12-14-47-20-22-51-26-24-49-18-16-45-5/h27-31H,6-26H2,1-5H3,(H,38,41)(H,39,42)(H,40,43)","FUIMIOFLIRZCJH"
"287_319.14_3.2",287,319.136346478104,3.208686,0.98936165313387,0.039169412299869,0.920898642368882,0.0228717170445834,0.786404558242323,0.113892789827449,0.00464492655228929,1.40705294458281,0.0357881672866011,1.64070123045246,0.104353977864437,0.943503768785408,1.28154820550836,0.923444923615445,0.947287917871862,0.720569791792682,0.739174627844837,1.02581961700874,0.357887746705851,-0.114902176772624,-0.0781251110577421,-0.472789923478474,-0.436012857763593,0.0367770657148816,"Fatty acids","Monoterpenoids","N-acyl amines","3-(Diethylsulfamoyl)-3-methylpentane-2-sulfonic acid",NA,NA,"CCC(C)(C(C)S(=O)(=O)O)S(=O)(=O)N(CC)CC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H23NO5S2/c1-6-10(5,9(4)17(12,13)14)18(15,16)11(7-2)8-3/h9H,6-8H2,1-5H3,(H,12,13,14)","KLNFZQCSAYIPSC"
"306_616.37_3.8",306,616.370976029085,3.76132,0.989666296474236,0.0100396626292522,0.441827234726284,0.01710871948605,0.613486044997278,0.143004186507691,0.00451121957484039,1.9982808808878,0.354747517240519,1.76678249431358,0.212195311746442,0.844651248195257,1.2310569886377,0.909387210587712,0.889614789555924,0.738704397100293,0.722643060205022,0.978257423458804,0.299897549248808,-0.137033380393023,-0.168747322291737,-0.436930929641831,-0.468644871540545,-0.0317139418987138,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","Cyl-2",NA,"C=C1Cc2ccc3[nH]c4c(c3c2[C@H]2[C@@H]1C[C@@H]2C(C)(C)O)[C@@H](OC)[C@@H]1CC[C@@]2(O)[C@@]35O[C@@H]3[C@@H](O)[C@@H](C(=C)C)O[C@H]5CC[C@]2(C)[C@@]41C","CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CC=C(C=C3)OC)CCCCCC(=O)C4CO4",NA,NA,NA,NA,"CHJPLPXYURJSLZ","InChI=1S/C38H49NO6/c1-17(2)30-29(40)33-38(45-33)24(44-30)12-13-35(6)36(7)21(11-14-37(35,38)42)31(43-8)28-27-23(39-32(28)36)10-9-19-15-18(3)20-16-22(34(4,5)41)26(20)25(19)27/h9-10,20-22,24,26,29-31,33,39-42H,1,3,11-16H2,2,4-8H3/t20-,21+,22+,24+,26+,29+,30-,31+,33-,35-,36-,37+,38+/m1/s1","CHJPLPXYURJSLZ-UMIAAJJFSA-N","InChI=1S/C32H46N4O7/c1-4-20(2)28-32(41)36-17-9-8-11-25(36)31(40)33-23(10-6-5-7-12-26(37)27-19-43-27)29(38)34-24(30(39)35-28)18-21-13-15-22(42-3)16-14-21/h13-16,20,23-25,27-28H,4-12,17-19H2,1-3H3,(H,33,40)(H,34,38)(H,35,39)","WANLLPADDCXPGO"
"675_521.17_6.7",675,521.168942296553,6.670509,0.991726732034154,0.0291020240524571,0.993931305615872,0.0475821279127844,0.948390057888487,0.0186443915512875,0.00360798018349663,1.53607680468269,0.0026436303138511,1.32255613984991,0.0230130074424793,1.72945178501547,0.702741527682925,0.939654807530546,0.970481994558878,1.33712719472943,1.38099422949821,1.03280692737511,-0.508933939442198,-0.0897972305724892,-0.0432266481530449,0.419136708869709,0.465707291289153,0.0465705824194444,"Amino acids and Peptides","Small peptides","Dipeptides","2-{4-[2-({[(9H-fluoren-9-yl)methoxy]carbonyl}amino)-4-methoxybutanoyl]morpholin-2-yl}acetic acid",NA,NA,"COCCC(C(=O)N1CCOC(C1)CC(=O)O)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H30N2O7/c1-33-12-10-23(25(31)28-11-13-34-17(15-28)14-24(29)30)27-26(32)35-16-22-20-8-4-2-6-18(20)19-7-3-5-9-21(19)22/h2-9,17,22-23H,10-16H2,1H3,(H,27,32)(H,29,30)","WUBAWOGUGPYCAI"
"735_529.17_7.8",735,529.174415753012,7.7654862,0.991873169317667,0.0045762121678784,0.804632641648785,0.00284201829821618,0.649044864716819,0.021925173389044,0.00354385746979144,2.33949384846268,0.0944023533203104,2.54637313021265,0.187725281896849,1.65905696345304,1.37079069444691,0.915023558540136,0.933876564456588,0.667515151836752,0.681268532270997,1.02060384756271,0.455008303330344,-0.128119206844245,-0.0986962211994518,-0.583127510174589,-0.553704524529796,0.0294229856447932,"Carbohydrates","Saccharides","Disaccharides","1,6-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})hexane-2,3,4,5-tetrol",NA,NA,"C(C1C(C(C(C(O1)OCC(C(C(C(COC2C(C(C(C(O2)CO)O)O)O)O)O)O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C18H34O16/c19-1-7-11(25)13(27)15(29)17(33-7)31-3-5(21)9(23)10(24)6(22)4-32-18-16(30)14(28)12(26)8(2-20)34-18/h5-30H,1-4H2","MCJYGWIJVVVJHZ"
"183_305.15_1.2",183,305.147018234362,1.1957107,0.992427811748196,0.00754758231732022,0.621246385814782,0.00470714650170723,0.465371317269547,0.0642589304578756,0.0033010735820849,2.1221921416685,0.20673612481839,2.32724228482641,0.332200387562898,1.19206650723312,1.24580899118805,0.904912767167683,0.920873925790346,0.726365577362485,0.739177460031145,1.01763833951931,0.317082889718382,-0.144149370581384,-0.118924440294175,-0.461232260299765,-0.436007330012556,0.0252249302872089,"Amino acids and Peptides","Small peptides","Dipeptides","(1S,6R)-6-[2-(2-methylpropanoylamino)ethylcarbamoyl]cyclohex-3-ene-1-carboxylic acid",NA,NA,"CC(C)C(=O)NCCNC(=O)C1CC=CCC1C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H22N2O4/c1-9(2)12(17)15-7-8-16-13(18)10-5-3-4-6-11(10)14(19)20/h3-4,9-11H,5-8H2,1-2H3,(H,15,17)(H,16,18)(H,19,20)","HVDRDDOXYJQABP"
"449_183.09_4.9",449,183.086394402051,4.871246,0.993712937665,0.0477869711542036,0.827167517451012,0.0742410824041677,0.930655727707174,0.195725998747838,0.00273905583759882,1.32069049516872,0.0824065284918736,1.12935570490974,0.0312109454508441,0.7083514821459,1.2466382831416,0.947584419062186,0.926701113058156,0.760111759663134,0.743360063291831,0.977961535052784,0.318042922410187,-0.0776736180552303,-0.109823990382572,-0.395716540465418,-0.42786691279276,-0.0321503723273421,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO|O=C[C@@H](O)[C@H](O)[C@H](O)CO|O[C@H]1[C@H](O)[C@H](O)OC[C@H]1O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-JGWLITMVSA-N","FBPFZTCFMRRESA","FBPFZTCFMRRESA|PYMYPHUHKUWMLA|SRBFZHDQGSBBOR","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1|InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4-,5+/m1/s1|InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3-,4+,5-/m1/s1","FBPFZTCFMRRESA-KVTDHHQDSA-N|PYMYPHUHKUWMLA-WDCZJNDASA-N|SRBFZHDQGSBBOR-SQOUGZDYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"708_711.25_6.9",708,711.253677345421,6.894291,0.994506244219826,0.0220319841842367,0.774860205589643,0.0338656750390093,0.890221189131021,0.11399665891486,0.00239248572033908,1.65694638884737,0.110776642548249,1.47024026324985,0.0505020728111233,0.943107877050397,1.35158954389692,0.930477338516028,0.90869567387799,0.688431885787799,0.672316294529793,0.976590870366842,0.434657094748408,-0.103957080560661,-0.13813088440491,-0.538614175309069,-0.572787979153318,-0.034173803844249,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","3-[2,2-diamino-1-(6-{[14,15-dimethoxy-3-({1H,5H-pyrrolo[3,4-b]pyrrol-5-yl}methyl)-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-2,4,6,11(16),12,14-hexaen-5-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)ethoxy]-3-oxopropanoic acid",NA,NA,"COC1=C(C2=C(C=C1)C3COC4=CC(=CC(=C4C3O2)CN5C=C6C=CNC6=C5)OC7C(C(C(C(O7)C(C(N)N)OC(=O)CC(=O)O)O)O)O)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H38N4O13/c1-45-20-4-3-17-18-13-47-21-8-16(48-34-27(44)25(42)26(43)31(51-34)32(33(35)36)49-23(41)9-22(39)40)7-15(11-38-10-14-5-6-37-19(14)12-38)24(21)28(18)50-29(17)30(20)46-2/h3-8,10,12,18,25-28,31-34,37,42-44H,9,11,13,35-36H2,1-2H3,(H,39,40)","JFNYSUCWSKPXNW"
"290_377.25_3.3",290,377.254840578259,3.3466818,0.994524355140486,0.0158344861141435,0.633400440045982,0.0103097580448474,0.492455076941328,0.126081267832177,0.00238457686975884,1.80039602647667,0.198321639244063,1.98675152686204,0.307633380854357,0.899349432708659,1.25327824861067,0.891688817571181,0.908293976918381,0.711485113987793,0.724734493657157,1.0186221459998,0.325706752509423,-0.165387770026256,-0.138768781512091,-0.49109452253568,-0.464475534021515,0.0266189885141648,"Alkaloids","Ornithine alkaloids","Quinolizidine alkaloids","4-(4-acetylpiperazine-1-carbonyl)-N,N-dipropylbenzamide",NA,"CCCCC/C=C/C/C=C\CCCCCCCC(=O)OC[C@H](O)CO","CCCN(CCC)C(=O)C1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C",NA,NA,NA,NA,"WECGLUPZRHILCT","InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3/b7-6+,10-9-/t20-/m1/s1","WECGLUPZRHILCT-IHNKIBRCSA-N","InChI=1S/C20H29N3O3/c1-4-10-22(11-5-2)19(25)17-6-8-18(9-7-17)20(26)23-14-12-21(13-15-23)16(3)24/h6-9H,4-5,10-15H2,1-3H3","NHUMPRHPRPXYGT"
"565_205.07_6.2",565,205.068330540229,6.165857,0.994649935133583,0.0323221849074499,0.81363622902026,0.0493472434748127,0.917161837789392,0.143829539077459,0.00232974135496402,1.49049928956896,0.0895697216963233,1.30673710190242,0.0375540241364793,0.842151911304289,1.35505561766466,0.933094362518412,0.909917506549352,0.688602261305357,0.671498272607827,0.975161294612791,0.438352067580826,-0.0999051087154847,-0.136192338902258,-0.538257176296311,-0.574544406483084,-0.0362872301867736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691_367.12_6.8",691,367.1211165921,6.757423,0.995473395955444,0.00629368508915717,0.735497232577792,0.0093781997364718,0.852921170588305,0.0380343938322013,0.00197034200938533,2.20109499123895,0.133418957033603,2.02788052191453,0.0690911057146795,1.41982350086099,1.31893375904776,0.941703469331143,0.926185580997889,0.713988449284238,0.702222969610371,0.983521470570481,0.399372109780469,-0.0866552502014558,-0.110626797773164,-0.486027359981925,-0.509998907553633,-0.023971547571708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664_183.09_6.6",664,183.086366619033,6.6344714,0.997391934549382,0.0185160124576016,0.769915979542749,0.0132517931776566,0.662542385923228,0.0982919826245093,0.00113414804352295,1.73245253569513,0.113556666531315,1.87772535082384,0.17878633266099,1.00748190479182,1.2873237873696,0.908611892425658,0.922507928883031,0.705814575431901,0.716609090839534,1.01529369863328,0.364374965510229,-0.138263906561561,-0.11636678381073,-0.50263887207179,-0.480741749320959,0.0218971227508319,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO|O=C[C@@H](O)[C@H](O)[C@H](O)CO|O[C@H]1[C@H](O)[C@H](O)OC[C@H]1O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-JGWLITMVSA-N","FBPFZTCFMRRESA","FBPFZTCFMRRESA|PYMYPHUHKUWMLA|SRBFZHDQGSBBOR","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1|InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4-,5+/m1/s1|InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3-,4+,5-/m1/s1","FBPFZTCFMRRESA-KVTDHHQDSA-N|PYMYPHUHKUWMLA-WDCZJNDASA-N|SRBFZHDQGSBBOR-SQOUGZDYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"257_266.19_2.7",257,266.186446027015,2.7070138,0.997433966871377,0.0430046780532179,0.389779136752659,0.0596739821337759,0.48940169304862,0.518842441864992,0.00111584629047915,1.36648429925314,0.409181410563917,1.22421498007076,0.310334532572294,0.284964505383143,1.16533866454648,0.871692548865586,0.857378165722499,0.748016499739863,0.735733046372547,0.983578633129633,0.220749284200746,-0.198108717271112,-0.221996417416366,-0.418858001471858,-0.442745701617111,-0.0238877001452534,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","1,6-Bis(morpholino)-2,4-hexadiyne",NA,NA,"C1COCCN1CC#CC#CCN2CCOCC2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H20N2O2/c1(3-5-15-7-11-17-12-8-15)2-4-6-16-9-13-18-14-10-16/h5-14H2","ZNXWKPCOJLBLFJ"
"267_519.32_2.7",267,519.318035971715,2.742254,0.997493582310045,0.0145182823538527,0.433316251727575,0.0104446944736684,0.341155276587382,0.203722180796188,0.00108988980291837,1.83808476162278,0.363195022243613,1.98110425940225,0.467047907177388,0.690961683454619,1.25820831005914,0.854605346490975,0.868179275110001,0.679224051898692,0.690012351825266,1.01588327135415,0.331370795834123,-0.226669752205001,-0.203935111426838,-0.558040548039124,-0.535305907260961,0.0227346407781635,"Amino acids and Peptides","Linear polyketides","Open-chain polyketides","N-[(4R,7S,8R)-8-methoxy-4,7,10-trimethyl-5-[4-oxanyl(oxo)methyl]-11-oxo-2-oxa-5,10-diazabicyclo[10.4.0]hexadeca-1(12),13,15-trien-14-yl]cyclopropanecarboxamide",NA,"O=C(CCc1ccc(O)c(O)c1)NCCCCNCCCNC(=O)CCc1ccc(O)c(O)c1","CC1CN(C(COC2=C(C=C(C=C2)NC(=O)C3CC3)C(=O)N(CC1OC)C)C)C(=O)C4CCOCC4",NA,NA,NA,NA,"RNEHQZRKZJSYOL","InChI=1S/C25H35N3O6/c29-20-8-4-18(16-22(20)31)6-10-24(33)27-14-2-1-12-26-13-3-15-28-25(34)11-7-19-5-9-21(30)23(32)17-19/h4-5,8-9,16-17,26,29-32H,1-3,6-7,10-15H2,(H,27,33)(H,28,34)","RNEHQZRKZJSYOL-UHFFFAOYSA-N","InChI=1S/C27H39N3O6/c1-17-14-30(26(32)20-9-11-35-12-10-20)18(2)16-36-23-8-7-21(28-25(31)19-5-6-19)13-22(23)27(33)29(3)15-24(17)34-4/h7-8,13,17-20,24H,5-6,9-12,14-16H2,1-4H3,(H,28,31)","GAPZQUHMQDIXFX"
"567_367.12_6.2",567,367.121099598749,6.21305,0.997886149822544,0.0515815396683849,0.770126662446676,0.0378959763477813,0.670334659534951,0.246928028466318,0.00091900512978383,1.28750569865594,0.113437840700545,1.42140689933856,0.173708324906399,0.60742961109122,1.24326948957726,0.898525402409147,0.91291834772117,0.722711696813752,0.734288386688863,1.01601840668437,0.314139047103732,-0.154368803826985,-0.131442264914043,-0.468507850930717,-0.445581312017775,0.0229265389129419,"Carbohydrates","Saccharides","Disaccharides","5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}hexane-1,2,3,4,6-pentol",NA,"COc1ccc([C@@H]2COc3cc(O)ccc3[C@H]2O)c(O)c1","C(C1C(C(C(C(O1)OC(CO)C(C(C(CO)O)O)O)O)O)O)O",NA,NA,NA,NA,"YZBBUYKPTHDZHF","InChI=1S/C16H16O5/c1-20-10-3-5-11(14(18)7-10)13-8-21-15-6-9(17)2-4-12(15)16(13)19/h2-7,13,16-19H,8H2,1H3/t13-,16+/m0/s1","YZBBUYKPTHDZHF-XJKSGUPXSA-N","InChI=1S/C12H24O11/c13-1-4(16)7(17)8(18)5(2-14)22-12-11(21)10(20)9(19)6(3-15)23-12/h4-21H,1-3H2","LSRAJKPAPWYOQO"
"707_183.09_6.9",707,183.086364287374,6.8952804,0.998057625450342,0.0305645131117634,0.928685680626544,0.0413137707927753,0.971880276053675,0.0864637594780666,0.000844382868335925,1.51478251806686,0.0321312507724361,1.38390516426434,0.0123872316289885,1.06316588509796,1.30877046105217,0.962961962934567,0.948883531949597,0.735776052097327,0.725019061926834,0.985380075717564,0.388212092134309,-0.054449282249009,-0.0756970763347314,-0.442661374383318,-0.46390916846904,-0.0212477940857224,"Fatty acids","Fatty acyls","Fatty alcohols","G-Ol","C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO|O=C[C@@H](O)[C@H](O)[C@H](O)CO|O[C@H]1[C@H](O)[C@H](O)OC[C@H]1O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA","FBPFZTCFMRRESA|PYMYPHUHKUWMLA|SRBFZHDQGSBBOR","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1|InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4-,5+/m1/s1|InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3-,4+,5-/m1/s1","FBPFZTCFMRRESA-KVTDHHQDSA-N|PYMYPHUHKUWMLA-WDCZJNDASA-N|SRBFZHDQGSBBOR-SQOUGZDYSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"281_505.3_3.1",281,505.302417922687,3.1151292,0.998076339679267,0.0135915449493622,0.565351858500152,0.0183822178387759,0.665665192293153,0.132277283454587,0.000836239640979995,1.86673117425741,0.247681175821531,1.73560209158786,0.176744151761314,0.878514732663664,1.25985483499314,0.909470673603235,0.8973290828501,0.721885290544755,0.712247997091656,0.986649827085649,0.33325751078819,-0.136900976778949,-0.15629092453846,-0.470158487567139,-0.48954843532665,-0.019389947759511,"Amino acids and Peptides","Linear polyketides","Cyclic peptides","(1-Amino-2-hydroxy-4-phenylbutyl)-[2-hydroxy-1-[(2-methylpropan-2-yl)oxycarbonylamino]-4-phenylbutyl]carbamic acid",NA,NA,"CC(C)(C)OC(=O)NC(C(CCC1=CC=CC=C1)O)N(C(C(CCC2=CC=CC=C2)O)N)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H37N3O6/c1-26(2,3)35-24(32)28-23(21(31)17-15-19-12-8-5-9-13-19)29(25(33)34)22(27)20(30)16-14-18-10-6-4-7-11-18/h4-13,20-23,30-31H,14-17,27H2,1-3H3,(H,28,32)(H,33,34)","BMTZVUJLMRUNAN"
"575_353.14_6.4",575,353.1418439123,6.407959,0.998128154903503,0.0375319301454929,0.482543560528779,0.0504658525884539,0.579429367969554,0.383311027946559,0.000813693788558394,1.42559910065534,0.316463475598204,1.29700238521995,0.23699949666437,0.416448685813634,1.32073659588953,0.840297519470412,0.823046126215045,0.636233994034568,0.62317204564224,0.979469898630381,0.401342768102023,-0.251027869534005,-0.280954808594124,-0.652370637636027,-0.682297576696147,-0.0299269390601196,"Amino acids and Peptides","Small peptides","Tripeptides","4-Amino-2-[[3-hydroxy-2-(pyrrolidine-2-carbonylamino)butanoyl]amino]-4-oxobutanoic acid",NA,NA,"CC(C(C(=O)NC(CC(=O)N)C(=O)O)NC(=O)C1CCCN1)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H22N4O6/c1-6(18)10(17-11(20)7-3-2-4-15-7)12(21)16-8(13(22)23)5-9(14)19/h6-8,10,15,18H,2-5H2,1H3,(H2,14,19)(H,16,21)(H,17,20)(H,22,23)","WVXQQUWOKUZIEG"
"226_408.25_1.9",226,408.249183309363,1.9205407,0.998729142414685,0.004989787646276,0.393751073029311,0.00645855798929118,0.471883434910963,0.0859754611240131,0.000552277443954855,2.30191793654353,0.404778249684696,2.18986443668001,0.326165267948493,1.06562548618839,1.27256591178522,0.892461149899775,0.882915771212378,0.701308389321684,0.69380749793445,0.989304432256273,0.347740381757201,-0.164138726940984,-0.1796522813061,-0.511879108698186,-0.527392663063301,-0.0155135543651155,"Amino acids and Peptides","Small peptides","Tripeptides","2-((3-Aziridin-1-ylpropionyl)methyl)-2-ethylpropane-1,3-diyl bis(aziridine-1-propionate)",NA,"C/C=C(\C)C(=O)OC1CC2C(O)C(OC(=O)C(C)C)C(C1)N2C","CCC(COC(=O)CCN1CC1)(COC(=O)CCN2CC2)COC(=O)CCN3CC3",NA,NA,NA,NA,"RZKWUOOSGIFSGP","InChI=1S/C17H27NO5/c1-6-10(4)17(21)22-11-7-12-14(19)15(13(8-11)18(12)5)23-16(20)9(2)3/h6,9,11-15,19H,7-8H2,1-5H3/b10-6+","RZKWUOOSGIFSGP-UXBLZVDNSA-N","InChI=1S/C21H35N3O6/c1-2-21(15-28-18(25)3-6-22-9-10-22,16-29-19(26)4-7-23-11-12-23)17-30-20(27)5-8-24-13-14-24/h2-17H2,1H3","KDRBAEZRIDZKRP"
